image_name,decision
India_006250.jpg,segmentation_original
India_006274.jpg,nothing
India_006275.jpg,nothing
India_006290.jpg,nothing
India_006305.jpg,segmentation_original
India_006316.jpg,nothing
India_006320.jpg,nothing
India_006322.jpg,nothing
India_006325.jpg,nothing
India_006327.jpg,nothing
India_006339.jpg,nothing
India_006342.jpg,segmentation_original
India_006362.jpg,segmentation_original
India_006364.jpg,nothing
India_006369.jpg,nothing
India_006378.jpg,nothing
India_006382.jpg,segmentation_original
India_006406.jpg,nothing
India_006411.jpg,nothing
India_006450.jpg,nothing
India_006466.jpg,segmentation_original
India_006473.jpg,nothing
India_006474.jpg,nothing
India_006476.jpg,segmentation_original
India_006502.jpg,segmentation_original
India_006524.jpg,segmentation_cleaned
India_006529.jpg,nothing
India_006530.jpg,nothing
India_006532.jpg,nothing
India_006536.jpg,nothing
India_006544.jpg,nothing
India_006549.jpg,segmentation_cleaned
India_006580.jpg,segmentation_original
India_006593.jpg,segmentation_original
India_006619.jpg,nothing
India_006622.jpg,nothing
India_006630.jpg,segmentation_original
India_006633.jpg,nothing
India_006634.jpg,nothing
India_006640.jpg,nothing
India_006670.jpg,segmentation_original
India_006672.jpg,segmentation_cleaned
India_006677.jpg,segmentation_original
India_006691.jpg,segmentation_original
India_006697.jpg,nothing
India_006699.jpg,detection
India_006710.jpg,nothing
India_006713.jpg,detection
India_006714.jpg,segmentation_original
India_006760.jpg,segmentation_original
India_006767.jpg,segmentation_cleaned
India_006768.jpg,nothing
India_006794.jpg,segmentation_original
India_006808.jpg,segmentation_original
India_006845.jpg,segmentation_original
India_006862.jpg,nothing
India_006883.jpg,detection
India_006912.jpg,nothing
India_006920.jpg,segmentation_original
India_006928.jpg,segmentation_original
India_006938.jpg,segmentation_original
India_006962.jpg,segmentation_original
India_006970.jpg,segmentation_original
India_006999.jpg,detection
India_007002.jpg,segmentation_original
India_007042.jpg,segmentation_original
India_007051.jpg,segmentation_cleaned
India_007101.jpg,nothing
India_007113.jpg,segmentation_original
India_007147.jpg,nothing
India_007153.jpg,nothing
India_007159.jpg,nothing
India_007172.jpg,segmentation_original
India_007175.jpg,segmentation_original
India_007189.jpg,segmentation_original
India_007198.jpg,detection
India_007204.jpg,segmentation_cleaned
India_007226.jpg,segmentation_original
India_007246.jpg,nothing
India_007281.jpg,segmentation_original
India_007299.jpg,segmentation_original
India_007308.jpg,segmentation_original
India_007309.jpg,segmentation_original
India_007321.jpg,segmentation_cleaned
India_007327.jpg,nothing
India_007329.jpg,nothing
India_007342.jpg,nothing
India_007343.jpg,segmentation_original
India_007357.jpg,nothing
India_007371.jpg,segmentation_original
India_007383.jpg,nothing
India_007390.jpg,segmentation_original
India_007399.jpg,segmentation_original
India_007404.jpg,segmentation_original
India_007432.jpg,segmentation_original
India_007474.jpg,nothing
India_007529.jpg,nothing
India_007530.jpg,nothing
India_007572.jpg,nothing
India_007578.jpg,detection
India_007584.jpg,segmentation_cleaned
India_007592.jpg,nothing
India_007604.jpg,segmentation_original
India_007611.jpg,nothing
India_007628.jpg,detection
India_007629.jpg,segmentation_original
India_007637.jpg,nothing
India_007642.jpg,detection
India_007644.jpg,nothing
India_007650.jpg,nothing
India_007651.jpg,nothing
India_007713.jpg,nothing
India_007716.jpg,nothing
India_007722.jpg,detection
India_007734.jpg,segmentation_original
India_007740.jpg,nothing
India_007745.jpg,nothing
India_007785.jpg,nothing
India_007791.jpg,nothing
India_007852.jpg,nothing
India_007863.jpg,nothing
India_007880.jpg,segmentation_original
India_007890.jpg,nothing
India_007900.jpg,segmentation_original
India_007909.jpg,segmentation_original
India_007954.jpg,segmentation_original
India_007955.jpg,segmentation_original
India_007962.jpg,segmentation_original
India_007974.jpg,segmentation_cleaned
India_007981.jpg,segmentation_cleaned
India_007989.jpg,segmentation_original
India_007991.jpg,nothing
India_008004.jpg,segmentation_original
India_008013.jpg,nothing
India_008015.jpg,nothing
India_008016.jpg,segmentation_original
India_008017.jpg,nothing
India_008022.jpg,segmentation_cleaned
India_008029.jpg,nothing
India_008034.jpg,nothing
India_008035.jpg,segmentation_original
India_008037.jpg,segmentation_original
India_008064.jpg,segmentation_original
India_008084.jpg,detection
India_008099.jpg,nothing
India_008116.jpg,nothing
India_008127.jpg,nothing
India_008139.jpg,detection
India_008157.jpg,detection
India_008163.jpg,segmentation_cleaned
India_008188.jpg,nothing
India_008207.jpg,nothing
India_008224.jpg,nothing
India_008227.jpg,nothing
India_008241.jpg,nothing
India_008244.jpg,detection
India_008250.jpg,detection
India_008267.jpg,segmentation_cleaned
India_008292.jpg,detection
India_008297.jpg,nothing
India_008304.jpg,detection
India_008327.jpg,segmentation_cleaned
India_008367.jpg,nothing
India_008378.jpg,nothing
India_008383.jpg,nothing
India_008386.jpg,nothing
India_008389.jpg,nothing
India_008390.jpg,nothing
India_008400.jpg,detection
India_008440.jpg,detection
India_008446.jpg,segmentation_original
India_008475.jpg,detection
India_008479.jpg,nothing
India_008503.jpg,nothing
India_008505.jpg,nothing
India_008511.jpg,nothing
India_008512.jpg,segmentation_original
India_008548.jpg,nothing
India_008557.jpg,segmentation_original
India_008563.jpg,nothing
India_008576.jpg,segmentation_cleaned
India_008597.jpg,nothing
India_008627.jpg,nothing
India_008632.jpg,segmentation_original
India_008636.jpg,nothing
India_008661.jpg,segmentation_cleaned
India_008670.jpg,segmentation_original
India_008673.jpg,segmentation_cleaned
India_008677.jpg,segmentation_original
India_008698.jpg,segmentation_original
India_008701.jpg,nothing
India_008726.jpg,segmentation_original
India_008749.jpg,detection
India_008762.jpg,nothing
India_008771.jpg,segmentation_cleaned
India_008772.jpg,segmentation_original
India_008807.jpg,segmentation_original
India_008819.jpg,nothing
India_008826.jpg,detection
India_008870.jpg,nothing
India_008915.jpg,nothing
India_008925.jpg,nothing
India_008926.jpg,detection
India_008927.jpg,nothing
India_008933.jpg,nothing
India_008942.jpg,nothing
India_008944.jpg,nothing
India_008950.jpg,segmentation_original
India_008957.jpg,nothing
India_008963.jpg,nothing
India_008969.jpg,segmentation_original
India_009001.jpg,nothing
India_009009.jpg,nothing
India_009011.jpg,segmentation_original
India_009065.jpg,segmentation_original
India_009071.jpg,segmentation_original
India_009080.jpg,nothing
India_009097.jpg,nothing
India_009100.jpg,nothing
India_009122.jpg,segmentation_original
India_009123.jpg,nothing
India_009129.jpg,nothing
India_009142.jpg,nothing
India_009157.jpg,nothing
India_009161.jpg,nothing
India_009171.jpg,segmentation_cleaned
India_009173.jpg,nothing
India_009177.jpg,segmentation_original
India_009185.jpg,segmentation_original
India_009213.jpg,nothing
India_009225.jpg,segmentation_original
India_009226.jpg,nothing
India_009245.jpg,nothing
India_009249.jpg,nothing
India_009251.jpg,segmentation_cleaned
